# Failure is Not an Option — dialogue sheet · content 0.5.4 · fingerprint 972c425aa13fb98ce282c0a13f9ea0d1b23721e741fa48ad7dc0d6b493a130bf · 861 strings · generated by npm run dialogue-sheet from content/ and app/ (never edit by hand)
order,phase,node,kind,speaker,branch,id,text,notes
261,g8-recovery,g8-return-brief,option.attraction,,,g8-return-earlier,Mara backs ending their time aboard the damaged spacecraft sooner.,
262,g8-recovery,g8-return-brief,option.uncertainty,,,g8-return-earlier,Confusion over the pickup call could leave them waiting even longer.,
263,g8-recovery,g8-return-brief,ui.label,,,app,Supported by,
264,g8-recovery,g8-return-brief,ui.text,,recovery rehearsal,app,Recovery rehearsal performed: READY,
265,g8-recovery,g8-return-brief,ui.text,,contact rehearsal,app,Contact rehearsal performed: READY,
266,g8-recovery,g8-return-brief,option.intent,,,g8-return-later,Take the later opportunity after one more orbit.,
267,g8-recovery,g8-return-brief,option.cost,,,g8-return-later,The crew stay aboard as their RCS propellant becomes critically low. Mara must get the warning and entry recommendation through promptly.,
268,g8-recovery,g8-return-brief,option.attraction,,,g8-return-later,Elias backs landing closer to the recovery force for a quicker pickup.,
269,g8-recovery,g8-return-brief,option.uncertainty,,,g8-return-later,A delayed warning or repeated instruction could force the crew to rush the entry preparations.,
270,g8-recovery,g8-return-brief,ui.text,,no systems rehearsal,app,Systems rehearsal performed: NOT REHEARSED,
271,g8-recovery,g8-return-brief,decision.hint,,,g8-return-brief,Ask Glen's questions and read each card's risks before choosing a return opportunity.,
272,g8-recovery,g8-return-brief,label,,,g8-return-brief,Recovery rehearsal,
273,g8-recovery,g8-return-brief,label,,any rehearsal,g8-return-brief,READY,
274,g8-recovery,g8-return-brief,label,,,g8-return-brief,Systems-warning rehearsal,
275,g8-recovery,g8-return-brief,label,,,g8-return-brief,NOT REHEARSED,
276,g8-recovery,g8-return-brief,label,,,g8-return-brief,Acknowledgement rehearsal,
277,g8-recovery,g8-return-brief,label,,,g8-prepared-recovery,Recovery rehearsal performed,
278,g8-recovery,g8-return-brief,label,,,g8-prepared-contact,Contact rehearsal performed,
279,g8-recovery,g8-return-brief,label,,,g8-prepared-systems,Systems rehearsal performed,
280,g8-recovery,g8-return-brief,evidence.body,,contact rehearsal,g8-ev-contact-readback,"CAPCOM has identified who sends the next instruction and who confirms its receipt. Until that confirmation comes back, FLIGHT will treat the instruction as pending. The same check applies to either return.",
281,g8-recovery,g8-return-brief,history-hidden,,contact rehearsal,g8-ev-contact-readback,"Automatic at planning only if contact preparation selected; F1/F7. Fiction register: F1, F7.",
282,g8-recovery,g8-return-brief,evidence.body,,recovery rehearsal,g8-ev-recovery-readback,"Elias and the DoD coordinator have agreed who sends the final pickup instruction to the ship. The readback is complete. This should prevent confusion during the approach, but the ship still has to reach the capsule.",
283,g8-recovery,g8-return-brief,history-hidden,,recovery rehearsal,g8-ev-recovery-readback,"Automatic at planning only if recovery preparation selected; F2/F7. Fiction register: F2, F7.",
284,g8-recovery,g8-return-brief,evidence.body,,,g8-ev-reserve,"The spacecraft is stable for now. The reentry control system, or RCS, uses small thrusters to control its attitude during entry. Propellant is limited; using more before entry leaves less for that task. Mara is checking the remaining supply.",
285,g8-recovery,g8-return-brief,history-hidden,,,g8-ev-reserve,Automatic at return planning; F7. This is not actual Gemini VIII telemetry. Fiction register: F7.,
286,g8-recovery,g8-return-brief,evidence.body,,,g8-ev-air,"Aircraft can support either return. At the earlier landing point, the nearest ship is hours away. At the later point, the recovery force can reach the capsule sooner.",
287,g8-recovery,g8-return-brief,history-hidden,,,g8-ev-air,"Automatic at return planning; F4/F7. No real coordinates or ships assigned. Fiction register: F4, F7.",
288,g8-recovery,g8-return-brief,evidence.body,,,g8-ev-return,"Both opportunities return the crew to the western Pacific. An earlier landing gets them off the damaged spacecraft sooner, but the ship is hours away. Another orbit brings them down closer to the recovery force, with less RCS propellant left for entry.",
289,g8-recovery,g8-return-brief,history-hidden,,,g8-ev-return,Automatic at return planning; F7 simulated planning report. Western Pacific historical context only is H2. Sources: H2. Fiction register: F7.,
290,g8-recovery,g8-return-brief,answer,Elias Reed — RECOVERY,,g8-q-recovery-risk,"The nearest ship is hours away. They'll be waiting in the capsule, in darkness, with the sea wearing them down. Air support helps, but it doesn't make the ship any closer.",
291,g8-recovery,g8-return-brief,ui.aria,,,app,Unpin: Aircraft and recovery ship positions,
292,g8-recovery,g8-return-brief,answer,Mara Voss — SYSTEMS,,g8-q-reserve-risk,"They'll spend another orbit in a damaged spacecraft. RCS propellant is already low; they need it to control their attitude during entry. If the warning or our instruction arrives late, they'll have less time to act.",
293,g8-recovery,g8-return-brief,answer,JIM LOVELL — CAPCOM,,g8-q-crew-return,"Hawaii relays that Armstrong has the spacecraft under control, drifting slowly with limited control. We've no crew request choosing between these two return opportunities.",
294,g8-recovery,g8-return-brief,evidence.title,,systems rehearsal,g8-ev-systems-readback,Warning call checked,
295,g8-recovery,g8-return-brief,ui.aria,,systems rehearsal,app,Pin: Warning call checked,
296,g8-recovery,g8-return-brief,ui.text,,no recovery rehearsal,app,Recovery rehearsal performed: NOT REHEARSED,
297,g8-recovery,g8-return-brief,ui.text,,systems rehearsal,app,Systems rehearsal performed: READY,
298,g8-recovery,g8-return-brief,evidence.body,,systems rehearsal,g8-ev-systems-readback,"Mara has checked the call with FLIGHT and CAPCOM. Both desks know to expect the RCS warning and her recommendation together, so CAPCOM can pass the instruction without waiting for the assessment to be repeated.",
299,g8-recovery,g8-return-brief,history-hidden,,systems rehearsal,g8-ev-systems-readback,"Automatic at planning only if systems preparation selected; F3/F7. Fiction register: F3, F7.",
300,g8-recovery,g8-return-brief,ui.text,,no contact rehearsal,app,Contact rehearsal performed: NOT REHEARSED,
301,g8-recovery,g8-order-receipt,label,,,g8-order-receipt,Order receipt,
302,g8-recovery,g8-order-receipt,briefing,,earlier,g8-order-receipt,"ORDER — Bring them down at the earlier opportunity.

ACCEPTED RISK — The nearest ship is hours away. The crew will wait in the capsule at sea, in darkness, growing exhausted before pickup.",
303,g8-recovery,g8-order-receipt,ui.aria,,,app,Your decision,
304,g8-recovery,g8-order-receipt,ui.badge,,,app,ORDERED,
305,g8-recovery,g8-order-receipt,ui.button,,,g8-execute-return,Execute the order,
306,g8-recovery,g8-order-receipt,briefing,,later,g8-order-receipt,"ORDER — Take the later opportunity after one more orbit.

ACCEPTED RISK — The crew stay aboard as their RCS propellant becomes critically low. Mara must get the warning and entry recommendation through promptly.",
307,g8-return-execution,g8-ground-execution,label,,,g8-return-execution,Order execution and recovery,
308,g8-return-execution,g8-ground-execution,label,,,g8-return-execution,RETURN EXECUTION,
309,g8-return-execution,g8-ground-execution,ui.aria,,earlier,app,ALTERNATE HISTORY — open the history panel,
310,g8-return-execution,g8-ground-execution,ui.button,,earlier,app,ALTERNATE HISTORY,
311,g8-return-execution,g8-ground-execution,label,,,g8-ground-execution,The room executes the order,
312,g8-return-execution,g8-ground-execution,label,,,g8-ground-execution,Ground coordination,
313,g8-return-execution,g8-ground-execution,event.text,,earlier q2,g8-exec-earlier-2,Elias passes the pickup instruction through the agreed desk and gets its receipt confirmed. The recovery team can proceed without another call.,
314,g8-return-execution,g8-ground-execution,ui.label,,,app,Logged at this event,
315,g8-return-execution,g8-ground-execution,event.logged,,earlier q2,g8-exec-earlier-2,Earlier return — calls confirmed promptly,
316,g8-return-execution,g8-ground-execution,event.logged,,earlier & recovery rehearsal,g8-exec-earlier-2,Pickup instruction passed through the agreed desk,
317,g8-return-execution,g8-ground-execution,event.logged,,contact rehearsal,g8-exec-earlier-2,Receipt confirmed on the first call,
318,g8-return-execution,g8-ground-execution,event.logged,,,g8-exec-earlier-2,Ground execution complete,
319,g8-return-execution,g8-ground-execution,event.text,,later q1,g8-exec-later-1,One call needs repeating before CAPCOM can confirm that the entry instruction has been received. The crew has less time left to prepare.,
320,g8-return-execution,g8-ground-execution,event.logged,,later q1,g8-exec-later-1,Later return — one call needs correction,
321,g8-return-execution,g8-ground-execution,event.logged,,later & no systems rehearsal,g8-exec-later-1,Mara had to repeat the warning to reach both desks,
322,g8-return-execution,g8-ground-execution,event.text,,earlier q1,g8-exec-earlier-1,One part of the pickup call needs repeating or clarification. Elias works through it with the recovery coordinator before the team can proceed.,
323,g8-return-execution,g8-ground-execution,event.logged,,earlier q1,g8-exec-earlier-1,Earlier return — one call needs correction,
324,g8-return-execution,g8-ground-execution,event.logged,,earlier & no recovery rehearsal,g8-exec-earlier-1,Recovery desks had to settle who sends the pickup instruction,
325,g8-return-execution,g8-ground-execution,event.text,,later q2,g8-exec-later-2,Mara gives FLIGHT and CAPCOM the warning together. CAPCOM passes the entry instruction and gets receipt confirmed on the first call.,
326,g8-return-execution,g8-ground-execution,event.logged,,later q2,g8-exec-later-2,Later return — calls confirmed promptly,
327,g8-return-execution,g8-ground-execution,event.logged,,later & systems rehearsal,g8-exec-later-2,Warning reached FLIGHT and CAPCOM together,
328,g8-return-execution,g8-ground-execution,event.logged,,no contact rehearsal,g8-exec-earlier-1,Receipt was not confirmed; another call was needed,
329,g8-return-execution,g8-ground-execution,event.text,,later q0,g8-exec-later-0,"Mara's warning doesn't reach FLIGHT and CAPCOM together, so she has to repeat it. CAPCOM then has to ask again for confirmation that the entry instruction was received. Those calls take time the crew needs for entry preparations.",
330,g8-return-execution,g8-ground-execution,event.logged,,later q0,g8-exec-later-0,Later return — two calls need correction,
331,g8-return-execution,g8-ground-execution,event.text,,earlier q0,g8-exec-earlier-0,Elias and the recovery coordinator have to settle who sends the pickup instruction. Then its receipt goes unconfirmed and they have to call again. The pickup team will be held up while the desks sort it out.,
332,g8-return-execution,g8-ground-execution,event.logged,,earlier q0,g8-exec-earlier-0,Earlier return — two calls need correction,
333,g8-return-execution,g8-return-beat-1,label,,,g8-return-beat-1,The return begins,
334,g8-return-execution,g8-return-beat-1,line,JIM LOVELL — CAPCOM,earlier,g8-beat1-earlier#1,"Flight, splashdown report received. Both crew members responding.",
335,g8-return-execution,g8-return-beat-1,line,Elias Reed — RECOVERY,earlier,g8-beat1-earlier#2,They're down. We still have to get the ship to them.,
336,g8-return-execution,g8-return-beat-1,event.logged,,earlier,g8-beat1-earlier,Earlier splashdown,
337,g8-return-execution,g8-return-beat-1,event.logged,,earlier,g8-beat1-earlier,Long sea wait,
338,g8-return-execution,g8-return-beat-1,ui.aria,,,app,Status,
339,g8-return-execution,g8-return-beat-1,event.status,,earlier,g8-beat1-earlier,SPACECRAFT EXPOSURE ENDED,
340,g8-return-execution,g8-return-beat-1,event.status,,earlier,g8-beat1-earlier,SURFACE PICKUP DISTANT,
341,g8-return-execution,g8-return-beat-1,line,Mara Voss — SYSTEMS,later,g8-beat1-later#1,"Flight, RCS propellant is critically low. They still need those thrusters for entry.",
342,g8-return-execution,g8-return-beat-1,event.logged,,later,g8-beat1-later,One more orbit completed,
343,g8-return-execution,g8-return-beat-1,event.logged,,later,g8-beat1-later,RCS propellant critically low,
344,g8-return-execution,g8-return-beat-1,event.status,,later,g8-beat1-later,RECOVERY FORCE CLOSER,
345,g8-return-execution,g8-return-beat-1,event.status,,later,g8-beat1-later,RCS PROPELLANT CRITICALLY LOW,
346,g8-return-execution,g8-return-beat-2,label,,,g8-return-beat-2,Crew condition at recovery,
347,g8-return-execution,g8-return-beat-2,label,,,g8-return-beat-2,Recovery report,
348,g8-return-execution,g8-return-beat-2,consequence,,earlier q2,g8-beat2-earlier-2,The pickup instruction reached the right desk and its receipt was confirmed on the first call. The team approaches without an additional delay. The sea wait has still worn the crew down; both are brought aboard.,
349,g8-return-execution,g8-return-beat-2,event.logged,,earlier q2,g8-beat2-earlier-2,Sea exhaustion — limited,
350,g8-return-execution,g8-return-beat-2,consequence,,later q1,g8-beat2-later-1,"One call had to be repeated before the room could confirm the entry instruction had been received. The crew completed their preparations under pressure, with little RCS propellant left. They reach the nearby recovery force tired but responsive.",
351,g8-return-execution,g8-return-beat-2,event.logged,,later q1,g8-beat2-later-1,Entry preparations delayed by a repeated call,
352,g8-return-execution,g8-return-beat-2,consequence,,earlier q1,g8-beat2-earlier-1,"One call needed clarification or a repeat before the pickup team could proceed. The delay added to the crew's long wait at sea. Both are exhausted, but the team brings them aboard.",
353,g8-return-execution,g8-return-beat-2,event.logged,,earlier q1,g8-beat2-earlier-1,Sea exhaustion — moderate,
354,g8-return-execution,g8-return-beat-2,consequence,,later q2,g8-beat2-later-2,"Mara's warning reached FLIGHT and CAPCOM together, and the entry instruction was confirmed on the first call. RCS propellant remained critically low through entry. The crew reach the nearby recovery force tired but responsive.",
355,g8-return-execution,g8-return-beat-2,event.logged,,later q2,g8-beat2-later-2,Entry instruction confirmed promptly,
356,g8-return-execution,g8-return-beat-2,consequence,,later q0,g8-beat2-later-0,"Mara repeated the warning, and CAPCOM had to ask again for confirmation of the entry instruction. The delays left the crew rushing their final preparations with little RCS propellant remaining. They complete entry and reach the nearby recovery force visibly spent.",
357,g8-return-execution,g8-return-beat-2,event.logged,,later q0,g8-beat2-later-0,Entry preparations rushed after two repeated calls,
358,g8-return-execution,g8-return-beat-2,consequence,,earlier q0,g8-beat2-earlier-0,"The desks first settled who would send the pickup instruction, then called again to confirm receipt. That delayed the team's approach. By the time help reaches the capsule, both crew members are badly exhausted and need assistance getting aboard.",
359,g8-return-execution,g8-return-beat-2,event.logged,,earlier q0,g8-beat2-earlier-0,Sea exhaustion — severe,
360,g8-return-execution,g8-pickup-report,label,,,g8-pickup-report,Pickup report,
361,g8-return-execution,g8-pickup-report,event.logged,,,g8-pickup-earlier,Both crew members recovered alive,
362,g8-return-execution,g8-pickup-report,evidence.title,,,g8-ev-recovered,Both crew members aboard the recovery ship.,
363,g8-return-execution,g8-pickup-report,ui.aria,,,app,Pin: Both crew members aboard the recovery ship.,
364,g8-return-execution,g8-pickup-report,ui.text,,,app,Received: RETURN EXECUTION,
365,g8-return-execution,g8-pickup-report,evidence.body,,,g8-ev-recovered,Armstrong and Scott have been recovered alive. Their condition and the course of this return are recorded below.,
366,g8-return-execution,g8-pickup-report,history-hidden,,,g8-ev-recovered,Only at actual modeled pickup event. Alive recovery has H3 context; branch details F7. Sources: H3. Fiction register: F7.,
367,g8-return-execution,g8-pickup-report,event.logged,,later,g8-pickup-later,Later splashdown,
368,g8-return-execution,g8-pickup-report,event.logged,,later,g8-pickup-later,Concentrated pickup,
369,g8-recovered,g8-relationship-response,label,,,g8-recovered,The room remembers,
370,g8-recovered,g8-relationship-response,label,,,g8-recovered,RECOVERY,
371,g8-recovered,g8-relationship-response,label,,,g8-relationship-response,Controller responses,
372,g8-recovered,g8-relationship-response,reaction,Mara Voss — SYSTEMS,earlier,g8-rel-earlier-2#1,You got them off the spacecraft. I stand by that priority.,
373,g8-recovered,g8-relationship-response,reaction,Elias Reed — RECOVERY,earlier q2,g8-rel-earlier-2#2,I wanted the later return. You gave my team the preparation to make the earlier one work. We still need to practice that sea-recovery problem.,
374,g8-recovered,g8-relationship-response,event.logged,,not later q0 & not later q1,g8-rel-earlier-2,Mara Voss — SYSTEMS: trust 0 → 1 (+1),
375,g8-recovered,g8-relationship-response,event.logged,,not earlier q0 & not earlier q1,g8-rel-earlier-2,Elias Reed — RECOVERY: trust 0 → 0 (+0),
376,g8-recovered,g8-relationship-response,event.logged,,earlier q2,g8-rel-earlier-2,Mara Voss — SYSTEMS — note: Sea exhaustion — limited,
377,g8-recovered,g8-relationship-response,event.logged,,earlier q2,g8-rel-earlier-2,Elias Reed — RECOVERY — note: Sea exhaustion — limited,
378,g8-recovered,g8-relationship-response,event.logged,,,g8-rel-earlier-2,Return relationship response recorded,
379,g8-recovered,g8-relationship-response,event.logged,,earlier,g8-rel-earlier-2,Gemini IX-A: recovery rehearsal required,
380,g8-recovered,g8-relationship-response,reaction,Elias Reed — RECOVERY,later,g8-rel-later-1#1,The closer recovery force paid off. I stand by that priority.,
381,g8-recovered,g8-relationship-response,reaction,Mara Voss — SYSTEMS,later q1,g8-rel-later-1#2,We got through the warning. That repeated call left us less time to prepare them for entry. Systems takes the next rehearsal.,
382,g8-recovered,g8-relationship-response,event.logged,,later & not later q2,g8-rel-later-1,Mara Voss — SYSTEMS: trust 0 → -1 (-1),
383,g8-recovered,g8-relationship-response,event.logged,,later q1,g8-rel-later-1,Mara Voss — SYSTEMS — note: Entry preparations delayed by a repeated call,
384,g8-recovered,g8-relationship-response,event.logged,,later q1,g8-rel-later-1,Elias Reed — RECOVERY — note: Entry preparations delayed by a repeated call,
385,g8-recovered,g8-relationship-response,event.logged,,later,g8-rel-later-1,Gemini IX-A: systems-warning rehearsal required,
386,g8-recovered,g8-relationship-response,reaction,Elias Reed — RECOVERY,earlier q1,g8-rel-earlier-1#2,We brought them aboard. That repeated call left them waiting longer. I want the recovery rehearsal before the next flight.,
387,g8-recovered,g8-relationship-response,event.logged,,earlier & not earlier q2,g8-rel-earlier-1,Elias Reed — RECOVERY: trust 0 → -1 (-1),
388,g8-recovered,g8-relationship-response,event.logged,,earlier q1,g8-rel-earlier-1,Mara Voss — SYSTEMS — note: Sea exhaustion — moderate,
389,g8-recovered,g8-relationship-response,event.logged,,earlier q1,g8-rel-earlier-1,Elias Reed — RECOVERY — note: Sea exhaustion — moderate,
390,g8-recovered,g8-relationship-response,reaction,Mara Voss — SYSTEMS,later q2,g8-rel-later-2#2,"I wanted them down sooner. You had the room ready for the warning. Before another flight, we need to rehearse getting them through entry with little RCS propellant left.",
391,g8-recovered,g8-relationship-response,event.logged,,later q2,g8-rel-later-2,Mara Voss — SYSTEMS — note: Entry instruction confirmed promptly,
392,g8-recovered,g8-relationship-response,event.logged,,later q2,g8-rel-later-2,Elias Reed — RECOVERY — note: Entry instruction confirmed promptly,
393,g8-recovered,g8-relationship-response,reaction,Mara Voss — SYSTEMS,later q0,g8-rel-later-0#2,They faced entry with little RCS propellant left. Our repeated calls made them rush. Systems needs the next rehearsal.,
394,g8-recovered,g8-relationship-response,event.logged,,later q0,g8-rel-later-0,Mara Voss — SYSTEMS — note: Entry preparations rushed after two repeated calls,
395,g8-recovered,g8-relationship-response,event.logged,,later q0,g8-rel-later-0,Elias Reed — RECOVERY — note: Entry preparations rushed after two repeated calls,
396,g8-recovered,g8-relationship-response,reaction,Elias Reed — RECOVERY,earlier q0,g8-rel-earlier-0#2,"I accepted the order. But we sent them into that wait, then made the pickup harder. Next time recovery needs rehearsal time.",
397,g8-recovered,g8-relationship-response,event.logged,,earlier q0,g8-rel-earlier-0,Mara Voss — SYSTEMS — note: Sea exhaustion — severe,
398,g8-recovered,g8-relationship-response,event.logged,,earlier q0,g8-rel-earlier-0,Elias Reed — RECOVERY — note: Sea exhaustion — severe,
399,g8-recovered,g8-lesson-decision,label,,,g8-lesson-decision,Standing procedure,
400,g8-recovered,g8-lesson-decision,ui.prompt,Glen Kurtz — FLIGHT,,g8-lesson-decision,Adopt one standing procedure.,
401,g8-recovered,g8-lesson-decision,option.intent,,,g8-adopt-provenance,Make every report say what's been confirmed and what's still unknown.,
402,g8-recovered,g8-lesson-decision,option.cost,,,g8-adopt-provenance,You can make only one procedure the standing requirement.,
403,g8-recovered,g8-lesson-decision,option.attraction,,,g8-adopt-provenance,Give the room a clear record of what was known and when.,
404,g8-recovered,g8-lesson-decision,option.uncertainty,,,g8-adopt-provenance,The next tracking pass may still leave important questions unanswered.,
405,g8-recovered,g8-lesson-decision,option.intent,,,g8-adopt-recovery,"Put aircraft support, ship arrival, and confirmation of each on one recovery sheet.",
406,g8-recovered,g8-lesson-decision,option.attraction,,,g8-adopt-recovery,Let the recovery desk check available help against the time the crew will spend at sea.,
407,g8-recovered,g8-lesson-decision,option.uncertainty,,,g8-adopt-recovery,A correctly recorded request may still reach a ship too far away to help quickly.,
408,g8-recovered,g8-lesson-decision,decision.hint,,,g8-lesson-decision,"Read what each procedure changes, then choose the one you want to carry into the next mission.",
409,g8-postflight,g8-accountability-brief,label,,,g8-postflight,Post-flight — Who carries the blame?,
410,g8-postflight,g8-accountability-brief,label,,,g8-postflight,WEEKS LATER — POST-FLIGHT DISCUSSION,
411,g8-postflight,g8-accountability-brief,label,,,g8-accountability-brief,Who carries the blame?,
412,g8-postflight,g8-accountability-brief,label,,,g8-accountability-brief,Post-flight discussion,
413,g8-postflight,g8-accountability-brief,briefing,,,g8-accountability-brief,They came home. Now the argument moves from the flight room to the astronaut office. Some call the crew's judgment into question. Others ask what the ground failed to prepare for. Your position will tell the crews whether this room stands behind them when the checklist runs out.,
414,g8-postflight,g8-accountability-brief,ui.aria,,,app,Present at this discussion,
415,g8-postflight,g8-accountability-brief,ui.alt,,,app,Portrait: Neil Armstrong,
416,g8-postflight,g8-accountability-brief,participant.label,,,armstrong,NEIL ARMSTRONG — COMMAND PILOT,
417,g8-postflight,g8-accountability-brief,ui.alt,,,app,Portrait: David Scott,
418,g8-postflight,g8-accountability-brief,participant.label,,,scott,DAVID SCOTT — PILOT,
419,g8-postflight,g8-accountability-brief,ui.alt,,,app,Portrait: Walt Cunningham,
420,g8-postflight,g8-accountability-brief,participant.label,,,cunningham,WALT CUNNINGHAM — ASTRONAUT OFFICE,
421,g8-postflight,g8-accountability-brief,ui.alt,,,app,Portrait: Tom Stafford,
422,g8-postflight,g8-accountability-brief,participant.label,,,stafford,TOM STAFFORD — ASTRONAUT OFFICE,
423,g8-postflight,g8-accountability-brief,evidence.title,,,g8-ev-postflight-context,Disagreement after Gemini VIII,
424,g8-postflight,g8-accountability-brief,ui.aria,,,app,Pin: Disagreement after Gemini VIII,
425,g8-postflight,g8-accountability-brief,ui.button,,,g8-accountability-brief-continue,Take a position,
426,g8-postflight,g8-accountability-brief,evidence.body,,,g8-ev-postflight-context,Post-flight analysis has cleared Armstrong and Scott of blame. Walt Cunningham has criticized aspects of their performance; Tom Stafford has argued that undocking from Agena was the wrong decision. Gene Kranz has identified a failure on the ground: too few contingency procedures for the docked phase. Frank Borman and Wally Schirra have defended the crew.,
427,g8-postflight,g8-accountability-brief,history-hidden,,,g8-ev-postflight-context,"Automatic only in the later post-flight scene. Attributed paraphrase of H5, a secondary account; not a transcript or an investigation document reproduced here. Sources: H5.",
428,g8-postflight,g8-accountability-decision,option.intent,,,g8-back-crew-criticism,Side with Cunningham and Stafford and blame the crew's handling of the emergency.,
429,g8-postflight,g8-accountability-decision,ui.label,,,app,Glen says,
430,g8-postflight,g8-accountability-decision,option.statement,Glen Kurtz — FLIGHT,,g8-back-crew-criticism,I agree with the criticism. Armstrong and Scott's handling of the emergency deserves the blame.,
431,g8-postflight,g8-accountability-decision,option.cost,,,g8-back-crew-criticism,"Armstrong and Scott lose trust in Glen, and division within the astronaut corps deepens.",
432,g8-postflight,g8-accountability-decision,option.attraction,,,g8-back-crew-criticism,Gain Cunningham and Stafford's support by backing their criticism.,
433,g8-postflight,g8-accountability-decision,option.uncertainty,,,g8-back-crew-criticism,The analysis has cleared the crew; your endorsement may prolong the argument rather than settle it.,
434,g8-postflight,g8-accountability-decision,option.subtitle,,,g8-own-ground-contingencies,Ground contingency procedures,
435,g8-postflight,g8-accountability-decision,option.intent,,,g8-own-ground-contingencies,Accept responsibility for the ground's lack of docked-flight contingency procedures.,
436,g8-postflight,g8-accountability-decision,option.statement,Glen Kurtz — FLIGHT,,g8-own-ground-contingencies,"The ground didn't have enough contingency procedures for the docked phase. That's our failure, and we'll correct it. I won't blame Armstrong and Scott for bringing the spacecraft home.",
437,g8-postflight,g8-accountability-decision,option.cost,,,g8-own-ground-contingencies,Glen publicly accepts responsibility for a failure in the ground organization.,
438,g8-postflight,g8-accountability-decision,option.attraction,,,g8-own-ground-contingencies,Back the crew and commission procedures for emergencies while docked.,
439,g8-postflight,g8-accountability-decision,option.uncertainty,,,g8-own-ground-contingencies,Cunningham and Stafford may keep their objections even after the ground begins corrective work.,
440,g8-postflight,g8-accountability-decision,decision.hint,,,g8-accountability-decision,"Read the post-flight findings and both positions, then choose the statement Glen will make.",
441,g8-postflight,g8-accountability-receipt,label,,,g8-accountability-receipt,Statement recorded,
442,g8-postflight,g8-accountability-receipt,briefing,,crew-blame,g8-accountability-receipt,"“I agree with the criticism. Armstrong and Scott's handling of the emergency deserves the blame.”

Response pending.",
443,g8-postflight,g8-accountability-receipt,ui.button,,,g8-resolve-accountability,Hear the response,
444,g8-postflight,g8-accountability-receipt,briefing,,ground-accountability,g8-accountability-receipt,"“The ground didn't have enough contingency procedures for the docked phase. That's our failure, and we'll correct it. I won't blame Armstrong and Scott for bringing the spacecraft home.”

Response pending.",
445,g8-postflight,g8-accountability-response,label,,,g8-accountability-response,The response,
446,g8-postflight,g8-accountability-response,label,,,g8-accountability-response,Response to your statement,
447,g8-postflight,g8-accountability-response,event.text,,crew-blame,g8-response-crew-blame,"Cunningham and Stafford welcome your support. Armstrong and Scott lose confidence in you. The disagreement now divides the astronaut corps more deeply, with its flight director backing the crew's critics.",
448,g8-postflight,g8-accountability-response,event.logged,,crew-blame,g8-response-crew-blame,Neil Armstrong — Command Pilot: trust 0 → -2 (-2),
449,g8-postflight,g8-accountability-response,event.logged,,crew-blame,g8-response-crew-blame,David Scott — Pilot: trust 0 → -2 (-2),
450,g8-postflight,g8-accountability-response,event.logged,,,g8-response-crew-blame,Walt Cunningham — Astronaut: trust 0 → 1 (+1),
451,g8-postflight,g8-accountability-response,event.logged,,,g8-response-crew-blame,Tom Stafford — Astronaut: trust 0 → 1 (+1),
452,g8-postflight,g8-accountability-response,event.logged,,crew-blame,g8-response-crew-blame,Astronaut corps division deepened,
453,g8-postflight,g8-accountability-response,event.logged,,crew-blame,g8-response-crew-blame,Support from the crew's critics gained,
454,g8-postflight,g8-accountability-response,event.logged,,crew-blame,g8-response-crew-blame,Neil Armstrong — Command Pilot — note: Astronaut corps division deepened,
455,g8-postflight,g8-accountability-response,event.logged,,crew-blame,g8-response-crew-blame,David Scott — Pilot — note: Astronaut corps division deepened,
456,g8-postflight,g8-accountability-response,event.logged,,crew-blame,g8-response-crew-blame,Walt Cunningham — Astronaut — note: Support from the crew's critics gained,
457,g8-postflight,g8-accountability-response,event.logged,,crew-blame,g8-response-crew-blame,Tom Stafford — Astronaut — note: Support from the crew's critics gained,
458,g8-postflight,g8-accountability-response,event.logged,,,g8-response-crew-blame,Accountability response applied,
459,g8-postflight,g8-accountability-response,ui.button,,,g8-finish,Close the mission,
460,g8-postflight,g8-accountability-response,event.text,,ground-accountability,g8-response-ground-accountability,"You accept responsibility for the missing ground procedures. Armstrong and Scott's confidence in you strengthens. The critics haven't withdrawn their objections, but the ground team begins work on docked-flight contingencies.",
461,g8-postflight,g8-accountability-response,event.logged,,ground-accountability,g8-response-ground-accountability,Neil Armstrong — Command Pilot: trust 0 → 1 (+1),
462,g8-postflight,g8-accountability-response,event.logged,,ground-accountability,g8-response-ground-accountability,David Scott — Pilot: trust 0 → 1 (+1),
463,g8-postflight,g8-accountability-response,event.logged,,ground-accountability,g8-response-ground-accountability,Crew confidence in Glen strengthened,
464,g8-postflight,g8-accountability-response,event.logged,,ground-accountability,g8-response-ground-accountability,Docked-flight contingency work commissioned,
465,g8-postflight,g8-accountability-response,event.logged,,ground-accountability,g8-response-ground-accountability,Neil Armstrong — Command Pilot — note: Crew confidence in Glen strengthened,
466,g8-postflight,g8-accountability-response,event.logged,,ground-accountability,g8-response-ground-accountability,David Scott — Pilot — note: Crew confidence in Glen strengthened,
467,g8-postflight,g8-accountability-response,event.logged,,ground-accountability,g8-response-ground-accountability,Binder: Docked-flight contingency development,
468,resolution,resolution,resolution.heading,,,resolution_presentation,RECOVERY RESULT,
469,resolution,resolution,tier.meaning,,q2,resolution_presentation.tiers[SUCCESS],Crew recovered with the best available coordination in this scenario; the mission still ended early.,
470,resolution,resolution,outcome.tier,,q2,g8-out-earlier-2,SUCCESS,
